model,layer,head,kv_head,dim,symmetric_energy,balance,pairing,rho,pairing_bound,pairing_gap,lobe_departure,n_pos,n_neg,n_zero,a,b,c,d,b_sym,c_sym,d_sym,trace_ratio
opt-13b,10,21,21,256,0.5219691798875761,1.0,0.7114718880368371,0.7010573906014863,0.7552183314940742,0.043746443457237105,0.22278876908944917,128,128,0,0.4780308201124238,0.47851604354766314,0.043202485003811526,0.0002506513361013416,0.9167515286069725,0.08276826806731513,0.00048020332571231114,0.8502538675073575
opt-13b,10,22,22,256,0.5104658312953402,1.0,0.7443011429396997,0.7412327857413747,0.7921146788037633,0.04781353586406356,0.2152523238798727,128,128,0,0.48953416870465966,0.4770906025516171,0.033151974906710346,0.00022325383701278913,0.9346180944980563,0.06494455235639389,0.00043735314554995395,0.7683589499663506
opt-13b,10,23,23,256,0.5139254652769337,1.0,0.6881683683368234,0.6766329962262185,0.7321806623580336,0.04401229402121021,0.23444850662871472,128,128,0,0.4860745347230662,0.4639518841724339,0.049753462531006265,0.00022011857349357722,0.902761033494281,0.09681065814513809,0.00042830836058097303,0.8838305911638685
opt-13b,10,24,24,256,0.5260584574608127,1.0,0.7139878999180072,0.7040351911861332,0.7579958409639189,0.04400794104591177,0.22218218551355673,128,128,0,0.4739415425391872,0.48302533881685883,0.04279448844450238,0.00023863019945140186,0.9181970786066879,0.08134930222596076,0.0004536191673511455,0.8253598414067976
opt-13b,10,25,25,256,0.5245033136035248,1.0,0.7263171971558535,0.7170368747384698,0.7700430405721939,0.04372584341634034,0.21564611744293757,128,128,0,0.47549668639647513,0.48521682134473376,0.03902079288426509,0.00026569937452592144,0.925097723427372,0.0743957032724509,0.0005065733001770226,0.7725101263603769
opt-13b,10,26,26,256,0.5196766757704406,1.0,0.7337383000692775,0.7270188652775844,0.7792036465807295,0.045465346511451954,0.21577370311971722,128,128,0,0.48032332422955937,0.4828340456543819,0.03658622028734547,0.0002564098287134273,0.9291047071500022,0.07040189023897404,0.0004934026110240369,0.8043267656972065
opt-13b,10,27,27,256,0.5206176604224969,1.0,0.6957427316574478,0.6874998336994502,0.7424867416566897,0.04674400999924189,0.2371683969789685,128,128,0,0.4793823395775031,0.4724227896856694,0.04793622729839737,0.0002586434384302417,0.9074275146607284,0.09207568421612065,0.0004968011231511907,0.8513393126670615
opt-13b,10,28,28,256,0.5192709559973763,1.0,0.6658427091031032,0.6550901917940296,0.7114854783640268,0.04564276926092359,0.24900204574340618,128,128,0,0.48072904400262356,0.46128859241808784,0.0577416358881013,0.00024072769118686305,0.8883389049404461,0.11119750723819233,0.00046358782136099165,0.9471394823698612
opt-13b,10,29,29,256,0.5229864508798894,1.0,0.6913676981516944,0.6828957219396524,0.7381311821062709,0.046763483954576524,0.23934413930232876,128,128,0,0.47701354912011074,0.473169952966183,0.04957659710193623,0.00023990081177025798,0.9047461022558166,0.09479518449957347,0.00045871324461014445,0.8594981412142065
opt-13b,10,30,30,256,0.5382971906612654,1.0,0.7064062119895065,0.6905779570116172,0.7453896753715944,0.03898346338208791,0.21378648043750567,128,128,0,0.46170280933873453,0.49189741957621375,0.046158694045791905,0.0002410770392598089,0.9138026876416495,0.08574946116491665,0.0004478511934339847,0.8864862604911058
opt-13b,10,31,31,256,0.5217470140160357,1.0,0.7045446208867121,0.6836055441207998,0.7388037374679419,0.03425911658122982,0.20232006014709608,128,128,0,0.4782529859839643,0.4762016922379042,0.0453315962772994,0.0002137255008317049,0.9127061189530226,0.08688424669337189,0.0004096343536048222,0.8882878625769502
opt-13b,10,32,32,256,0.5358700756191167,1.0,0.6439249561933436,0.6481067537704857,0.7047021525791243,0.06077719638578072,0.2945184784955418,128,128,0,0.46412992438088335,0.46792741052165276,0.06766294332655994,0.0002797217709034648,0.8732105631780865,0.12626744131660209,0.0005219955053102911,0.9417694919993884
opt-13b,10,33,33,256,0.5272797468473683,1.0,0.7386598534044766,0.7328820222826282,0.7845483679395939,0.04588851453511733,0.21421637921713996,128,128,0,0.47272025315263166,0.49126724024784013,0.035694964079739294,0.0003175425197886186,0.9317013277774298,0.0676964444266279,0.0006022277959417577,0.7224302924887889
opt-13b,10,34,34,256,0.5310217188021112,1.0,0.6841847414496334,0.6807612636197686,0.7361064769748107,0.051921735525177315,0.2543718064027457,128,128,0,0.46897828119788865,0.4780579962143318,0.05272222415443513,0.00024149843334408881,0.9002607224667648,0.09928449682503931,0.00045478070819563756,0.9094428037384106
opt-13b,10,35,35,256,0.5189192550522829,1.0,0.7221470730542285,0.7304342854910882,0.7823203076163436,0.0601732345621151,0.2502038377827497,128,128,0,0.4810807449477172,0.47885752150644206,0.03977779031796316,0.000283943227877078,0.9227977509876668,0.07665506710471828,0.0005471819076138728,0.8043423452439618
opt-13b,10,36,36,256,0.5158062338393699,1.0,0.7067168481540972,0.6947083669753413,0.7492736279729655,0.042556779818868296,0.22228044180393752,128,128,0,0.48419376616063015,0.4714391569442231,0.044132605410983,0.0002344714841637928,0.9139849928433332,0.08556043435629859,0.0004545728003683083,0.8698392718842077
opt-13b,10,37,37,256,0.5109547228949216,1.0,0.7567380216103923,0.7440494284231298,0.7946545130795581,0.03791649146916587,0.18845921067459143,128,128,0,0.48904527710507845,0.4807182668741122,0.030012718991170906,0.00022373702963830012,0.9408236098699736,0.0587385097864005,0.00043788034362549945,0.6707036064244518
opt-13b,10,38,38,256,0.51248198994446,1.0,0.7312262779067709,0.7193414265861944,0.7721648014768066,0.04093852357003569,0.20709199130128558,128,128,0,0.48751801005553996,0.4754606427134894,0.0367983988515607,0.00022294837940992337,0.9277606863121516,0.07180427717186454,0.0004350365159838793,0.8048476278189742
opt-13b,10,39,39,256,0.5271286273175071,1.0,0.7177139332363323,0.7084750633494173,0.7621244180475442,0.0444104848112119,0.22129697783179392,128,128,0,0.4728713726824931,0.48512415941658776,0.041754416675570984,0.0002500512253481065,0.9203145765110977,0.07921105876577808,0.0004743647231238161,0.8368506912862868
opt-13b,11,0,0,256,0.5391263185053701,1.0,0.6601618471551091,0.6491876495721162,0.7057544491871836,0.04559260203207449,0.25159402923559465,128,128,0,0.4608736814946297,0.476862636085412,0.062200722974438204,6.295944551952231e-05,0.8845100298709719,0.11537318962071529,0.00011678050831216317,1.2035813514769937
opt-13b,11,1,1,256,0.5285162495451241,1.0,0.6657132772073617,0.6497382529760775,0.7062901505055967,0.040576873298235006,0.2361690086937728,128,128,0,0.4714837504548759,0.46945582020801224,0.05900180896935786,5.862036775383876e-05,0.8882523869645575,0.11163669805826917,0.00011091497717296547,1.2092909151461082
opt-13b,11,2,2,256,0.5367035701339052,1.0,0.6422038157031078,0.6350894545254835,0.69196137491651,0.04975755921340219,0.2705680859631779,128,128,0,0.4632964298660949,0.4679957937248487,0.06864589965136757,6.187675768858597e-05,0.8719818905025836,0.12790281911901705,0.00011529037839854128,1.2498670156572897
opt-13b,11,3,3,256,0.5418002800170268,1.0,0.61209041721299,0.609219196136512,0.6662732261849945,0.05418280897200456,0.29665067639273546,128,128,0,0.45819971998297326,0.46027350897612035,0.08147090633355224,5.586470735446032e-05,0.8495261555820082,0.15037073500772627,0.00010310941026590959,1.3338939413934914
opt-13b,11,4,4,256,0.5347454877543312,1.0,0.6252296297460214,0.619774378994208,0.676812569458577,0.051582939712555675,0.2835552769668379,128,128,0,0.4652545122456688,0.45963897044474933,0.07504857352645494,5.794378312704e-05,0.8595471695796959,0.140344472735286,0.0001083576850182981,1.248383120112219
opt-13b,11,5,5,256,0.537930334590549,1.0,0.6378603113209975,0.6316784670722613,0.6886022235718116,0.050741912250814036,0.2751236091150526,128,128,0,0.4620696654094508,0.4673833779567182,0.0704787481934262,6.82084404050638e-05,0.8688548458834762,0.13101835620977165,0.00012679790675307673,1.2631369785550715
opt-13b,11,6,6,256,0.5295730239032219,1.0,0.6555711333764618,0.6446229560169453,0.7013046315766143,0.04573349820015249,0.2541397786591874,128,128,0,0.47042697609677797,0.46674911720211604,0.06276507013450468,5.883656660119921e-05,0.8813687558364249,0.11852014226837737,0.00011110189519765161,1.269556176573704
opt-13b,11,7,7,256,0.5294476518291056,1.0,0.6427801452242825,0.6355942067528878,0.6924577320323804,0.04967758680809786,0.2700871196435214,128,128,0,0.4705523481708945,0.46188694172104217,0.06750386503433495,5.6845073728674874e-05,0.8723939753540156,0.12749865789587778,0.00010736675010700256,1.2661239573133134
opt-13b,11,8,8,256,0.5339755154539002,1.0,0.6647012964381314,0.6525423519637706,0.7090148568610162,0.04431356042288481,0.24625249290157886,128,128,0,0.46602448454609974,0.4739432003285131,0.05997365350649463,5.866161889265554e-05,0.8875747793897304,0.11231536235423577,0.00010985825603406338,1.259749833316508
opt-13b,11,9,9,256,0.5349903764992865,1.0,0.6751435948125912,0.6622216617760919,0.718375005326294,0.04323141051370272,0.2386532498064903,128,128,0,0.4650096235007135,0.4785319411481852,0.05639158185978478,6.685349131694381e-05,0.894468316008715,0.10540672194663299,0.00012496204465284056,1.2118888370089307
opt-13b,11,10,10,256,0.5322946179972197,1.0,0.6918728893590996,0.6746361615320143,0.7302771150618013,0.03840422570270163,0.2187830852794428,128,128,0,0.46770538200278045,0.4817573340042008,0.05048667223522494,5.061175779420717e-05,0.9050576836880908,0.09484723408473134,9.508222717831711e-05,1.1768946444952355
opt-13b,11,11,11,256,0.5361551449603219,1.0,0.6405446933295669,0.6335601164569649,0.6904563320266193,0.049911638697052396,0.2717693886617932,128,128,0,0.46384485503967826,0.4668795479955255,0.06921740253019659,5.819443460002649e-05,0.8707918825064653,0.12909957720413,0.00010854028940509963,1.27080074149467
opt-13b,11,12,12,256,0.539472779800777,1.0,0.6691623096602775,0.6506610986938431,0.7071875137840049,0.03802520412372745,0.22776460697321496,128,128,0,0.46052722019922304,0.4804255541689988,0.05897695111985489,7.027451192325011e-05,0.8905464226506778,0.10932331218200594,0.00013026516731613768,1.170979262506768
opt-13b,11,13,13,256,0.5285879817388857,1.0,0.6838046811817873,0.6628228319504886,0.7189540376307899,0.03514935644900263,0.21350874928283214,128,128,0,0.47141201826111434,0.47574003037932566,0.05280373454153976,4.421681802040162e-05,0.9000205203574491,0.09989582882272946,8.36508198217871e-05,1.1676393275343953
opt-13b,11,14,14,256,0.5367035854255985,1.0,0.6813697631496278,0.6652236489898775,0.7212637371651617,0.03989397401553385,0.22732727206053874,128,128,0,0.46329641457440146,0.4822146316352289,0.05441764671077002,7.13070795993264e-05,0.8984747721646751,0.10139236664054999,0.00013286119477435738,1.195368192563737
opt-13b,11,15,15,256,0.5333117869278761,1.0,0.6831186747433218,0.6709201759086619,0.7267266967237442,0.04360802198042246,0.23584937334997605,128,128,0,0.4666882130721238,0.47975993752567553,0.05348422335487409,6.7626047326696e-05,0.8995862257035718,0.10028697033487315,0.00012680396155549737,1.2023328516301888
opt-13b,11,16,16,256,0.5311293102081184,1.0,0.6855810240632202,0.6723903348098534,0.7281326006144648,0.04255157655124464,0.23211412549172306,128,128,0,0.4688706897918815,0.47862224241256995,0.052412398921624644,9.466887392358015e-05,0.9011407075708663,0.09868105170299735,0.0001782407261359479,1.1478246676375754
opt-13b,11,17,17,256,0.5216178980320023,1.0,0.6988968867643104,0.6810862955569305,0.7364150194783261,0.03751813271401572,0.21339113561646875,128,128,0,0.4783821019679977,0.4743264103094122,0.047237933986528285,5.3553736062013464e-05,0.9093369151997759,0.09056041628316623,0.00010266851705830046,1.1147418107169034
opt-13b,11,18,18,256,0.5302547327095305,1.0,0.6802833761251268,0.6725988242351593,0.7283318454805283,0.048048469355401524,0.24770701161090197,128,128,0,0.46974526729046945,0.47605277287969494,0.05413741815288222,6.454167695359346e-05,0.8977812804180534,0.10209700133414609,0.00012171824780100339,1.1481538138795453
opt-13b,11,19,19,256,0.5323744379739468,1.0,0.640256293755153,0.6379817064516085,0.6948029861470633,0.054546692391910234,0.2828276070706013,128,128,0,0.46762556202605327,0.46347691569829175,0.06883632976773948,6.119250791538288e-05,0.8705844658172212,0.12930059157180682,0.00011494261097182413,1.212738544658436
opt-13b,11,20,20,256,0.5365414414124539,1.0,0.6695974720146667,0.6606227757162119,0.716833677279344,0.04723620526467731,0.25103453596897896,128,128,0,0.4634585585875461,0.4779694493634798,0.058504703717325704,6.728833164846922e-05,0.8908341695009011,0.10904041925132779,0.00012541124777115374,1.1581639229209169
opt-13b,11,21,21,256,0.5326880595964544,1.0,0.6668061994606826,0.65933073499692,0.7155867476675402,0.04878054820685751,0.2560418321203529,128,128,0,0.4673119404035457,0.473550038683483,0.05907080201936513,6.721889360627222e-05,0.8889818912821658,0.1108919206188235,0.00012618809901088245,1.2093698573206946
opt-13b,11,22,22,256,0.52812967219036,1.0,0.6954162441505358,0.6846578779371724,0.7398001161441794,0.044383871993643575,0.23189518436348588,128,128,0,0.4718703278096401,0.47913441477246294,0.04892381428636148,7.14431315355754e-05,0.9072287356726341,0.09263598858866481,0.0001352757387012035,1.1432127557735114
opt-13b,11,23,23,256,0.5220227087390925,1.0,0.6603399349831696,0.6440721943860558,0.7007666863920927,0.040426751408923156,0.23819537006631827,128,128,0,0.4779772912609074,0.46179749185698765,0.06017736060178218,4.785628032251073e-05,0.8846310402327621,0.11527728505745692,9.167470978054586e-05,1.247944416500463
opt-13b,11,24,24,256,0.5409574011089501,1.0,0.6536733182602681,0.6449355706271813,0.7016098716157679,0.047936553355499845,0.26048483797860655,128,128,0,0.45904259889105,0.4760737962800968,0.06482326638490356,6.033844394946488e-05,0.880057829515146,0.11983063038238755,0.0001115401024660583,1.2633518089392053
opt-13b,11,25,25,256,0.5379447312819425,1.0,0.6675529577484125,0.6600734386305213,0.7163036730193837,0.04875071527097119,0.2556034109544929,128,128,0,0.4620552687180574,0.47849052232273126,0.05939463657607076,5.957238314044357e-05,0.8894789640981711,0.11041029518874756,0.00011074071308121253,1.1920818631971977
opt-13b,11,26,26,256,0.5334116364108021,1.0,0.6972875421949538,0.6809592325860521,0.7362944121926303,0.03900686999767644,0.21792416200890358,128,128,0,0.4665883635891978,0.48453255066257933,0.048828617828351406,5.046791987119146e-05,0.9083651678896276,0.09154021865159778,9.461345877412402e-05,1.1634348835309534
opt-13b,11,27,27,256,0.5343383794607752,1.0,0.6305254311476846,0.6246698951287629,0.6816734891221059,0.051148057974421346,0.279808758099841,128,128,0,0.4656616205392247,0.4613950687342818,0.07288338468672671,5.992603976699471e-05,0.8634885429713961,0.13639930704636377,0.00011214998224059584,1.291704761135668
opt-13b,11,28,28,256,0.5287509661633492,1.0,0.6438051701239854,0.6311148435372599,0.6880463453726359,0.044241175248650455,0.2559155799973017,128,128,0,0.47124903383665095,0.46166581590753325,0.06704231483607932,4.283541973621325e-05,0.8731252431695964,0.1267937443642754,8.101246612754167e-05,1.289277010314268
opt-13b,11,29,29,256,0.530398381792081,1.0,0.6723263748463082,0.6591337673792245,0.7153965471900663,0.043070172343758095,0.23956277807597545,128,128,0,0.469601618207919,0.47344950508790234,0.05687761961809158,7.12570860871513e-05,0.8926299953786381,0.10723565827240385,0.00013434634895829008,1.189127507990671
opt-13b,11,30,30,256,0.5452047465064538,1.0,0.6534742876600949,0.6422208890338124,0.6989568169907359,0.04548252933064101,0.2545125860768049,128,128,0,0.45479525349354616,0.4797365227563574,0.06540361898544712,6.46047646492676e-05,0.8799199306873214,0.1199615729770117,0.00011849633566699489,1.2744928149909294
opt-13b,11,31,31,256,0.5297455420268985,1.0,0.6761039689916055,0.6569304556570065,0.7132669537561719,0.037162984764566365,0.22237642952662084,128,128,0,0.4702544579731017,0.4741706582479297,0.05551552085089123,5.936292807779378e-05,0.8950913610970097,0.10479657957758211,0.00011205932540868755,1.1999707106137623
opt-13b,11,32,32,256,0.537125083859119,1.0,0.6606923837202265,0.6555885320242109,0.7119681486525897,0.05127576493236319,0.264867573827847,128,128,0,0.4628749161408812,0.4752860564011859,0.06179016177587043,4.886568206258281e-05,0.8848703415345378,0.11503868211091998,9.09763545420263e-05,1.1776200993309491
opt-13b,11,33,33,256,0.5327468226450232,1.0,0.6862736810730974,0.6822436370201016,0.7375129947948755,0.051239313721778146,0.2518314705522223,128,128,0,0.46725317735497685,0.4803116411255546,0.052359597028864426,7.558449060420514e-05,0.9015757968125755,0.09828232624439766,0.00014187694302696607,1.1106278910402525
opt-13b,11,34,34,256,0.5402346983131496,1.0,0.6463479373489807,0.6387413297666582,0.695548289199438,0.04920035185045735,0.2671582843922771,128,128,0,0.45976530168685015,0.4726676626810718,0.06751281692947576,5.42187026019999e-05,0.8749302185826792,0.1249694200322202,0.00010036138510039161,1.2726129052521729
opt-13b,11,35,35,256,0.5322279720320598,1.0,0.6730121327564638,0.6652443319505925,0.7212836163176637,0.048271483561199924,0.25179696049818623,128,128,0,0.4677720279679403,0.47532159026690596,0.05680289609572241,0.0001034856694310958,0.8930789346755229,0.10672662671006847,0.00019443861440800436,1.2324013329864374
opt-13b,11,36,36,256,0.5312553299457625,1.0,0.6605509053549536,0.6449032370846959,0.7015783041759782,0.041027398821024574,0.2397024042264898,128,128,0,0.4687446700542376,0.4700410691259453,0.06116342802286501,5.083279695198032e-05,0.8847743121446578,0.11513000355047615,9.568430486555305e-05,1.254668087226473
opt-13b,11,37,37,256,0.5262319928123351,1.0,0.6955298909011416,0.6797896176780733,0.7351836455743361,0.03965375467319454,0.22034892150489546,128,128,0,0.47376800718766493,0.4774492097056281,0.04872979658130615,5.298652540106755e-05,0.9072979526653295,0.09260135690511725,0.00010069042955349847,1.0947510121943886
opt-13b,11,38,38,256,0.52076893674581,1.0,0.6923717814451111,0.6767815433817268,0.7323221489738431,0.039950367528731934,0.22252014249206228,128,128,0,0.4792310632541898,0.47148590548129116,0.049223436861740674,5.959440277836569e-05,0.9053648791487457,0.09452068544896118,0.00011443540229330925,1.1343893338628432
opt-13b,11,39,39,256,0.537935555634174,1.0,0.6702786132395075,0.6583565273503832,0.7146457269001708,0.04436711366066326,0.24375471947966232,128,128,0,0.46206444436582594,0.4794532500069325,0.058444863618607915,3.744200863353777e-05,0.8912838071127377,0.10864658973825791,6.960314900433988e-05,1.2200527730534758
opt-13b,12,0,0,256,0.5449878076492977,1.0,0.6611800744033534,0.6489231987167987,0.7054970755887,0.04431700118534665,0.24792118112381692,128,128,0,0.4550121923507022,0.48242378393844093,0.06250300732307809,6.101638777885726e-05,0.8852010580186832,0.11468698280182277,0.00011195917949438166,1.2534309303812436
opt-13b,12,1,1,256,0.5378203167615199,1.0,0.6536470896800992,0.6326725474916051,0.6895820769882692,0.03593498730817002,0.2285508179293928,128,128,0,0.46217968323848,0.47330320951758753,0.06447809141707292,3.9015826859652076e-05,0.8800396615129352,0.11988779413415833,7.254435290690676e-05,1.30947130732038
opt-13b,12,2,2,256,0.5416892240411967,1.0,0.66408708855479,0.646219805550452,0.7028630519314591,0.03877596337666911,0.23205289049817174,128,128,0,0.4583107759588033,0.4805663748495255,0.061072148519524444,5.07006721467959e-05,0.8871625159244028,0.11274388673251468,9.359734308271933e-05,1.262241435644305
opt-13b,12,3,3,256,0.5473421577487773,1.0,0.6202402656486314,0.6138831103696251,0.670939999101459,0.05069973345282752,0.28390405822964737,128,128,0,0.4526578422512228,0.46840586428721626,0.07888160906424552,5.468439731550852e-05,0.8557825441653779,0.1441175468534823,9.990898113974243e-05,1.360126264432907
opt-13b,12,4,4,256,0.5400914019930038,1.0,0.6245771844931595,0.6139662443176653,0.671023042747257,0.04644585825409753,0.2708760795737867,128,128,0,0.45990859800699646,0.46396968276909756,0.07606577176048565,5.594746342065463e-05,0.859057709596917,0.1408387015231007,0.00010358887998253925,1.3325168221857355
opt-13b,12,5,5,256,0.5452584173441115,1.0,0.6300426039792411,0.6238976706152147,0.680907875377933,0.0508652713986919,0.2793631737766354,128,128,0,0.45474158265588843,0.4706297293519413,0.0745513143626644,7.737362950530607e-05,0.8631315251295384,0.1367265721926769,0.00014190267778383645,1.329430020647645
opt-13b,12,6,6,256,0.5376105667317926,1.0,0.6583202599679652,0.6440405356510627,0.7007357575455908,0.04241549757762564,0.24437762246988493,128,128,0,0.46238943326820736,0.47484719706149914,0.06272732469683243,3.604497346132555e-05,0.8832549552516415,0.11667799812447943,6.704662387952644e-05,1.3312796573546744
opt-13b,12,7,7,256,0.5373554153093217,1.0,0.6472746065982045,0.6303035875548443,0.6872458301080371,0.03997122350983262,0.24283334397195505,128,128,0,0.4626445846906781,0.4705002321496173,0.06681498237784822,4.020078185622942e-05,0.8755847968495485,0.12434039087404941,7.48122764019943e-05,1.3605599107457653
opt-13b,12,8,8,256,0.5374978798427689,1.0,0.6680204965230677,0.651217375886688,0.7077281244330491,0.03970762790998139,0.2328206789125453,128,128,0,0.462502120157231,0.47826002848940125,0.059193918091576134,4.393326179190673e-05,0.8897896092712103,0.11012865410537394,8.173662341655798e-05,1.3031825543113853
opt-13b,12,9,9,256,0.5433582214491011,1.0,0.659025751191807,0.6443814547228381,0.7010687777555772,0.042043026563770236,0.2430784758055638,128,128,0,0.456641778550899,0.48018552636751866,0.06312346824630828,4.92268352741825e-05,0.8837365616496886,0.11617284096293251,9.059738737898864e-05,1.3477531388136963
opt-13b,12,10,10,256,0.539191033579837,1.0,0.6892722416829362,0.669478136527599,0.7253460971079222,0.03607385542498598,0.21372831166586423,128,128,0,0.4608089664201631,0.48713120120921044,0.052021348655880234,3.8483714746060464e-05,0.9034482602112519,0.09648036672734754,7.137306140006917e-05,1.2485510651274012
opt-13b,12,11,11,256,0.5439617632920246,1.0,0.6305139850687176,0.6220311277685647,0.6790555256639172,0.04854154059519966,0.27336117428442486,128,128,0,0.45603823670797533,0.46970014947914523,0.07421394840024785,4.766541263181627e-05,0.8634800847702007,0.13643228882690098,8.762640289888758e-05,1.3780444015712308
opt-13b,12,12,12,256,0.5397194805763745,1.0,0.6708254618851839,0.6495581260042913,0.7061149234778954,0.03528946159271151,0.2193899696651743,128,128,0,0.46028051942362547,0.48123770317113324,0.058428148170114845,5.3629235126224274e-05,0.891644123456897,0.1082565115265407,9.936501656184952e-05,1.2261954366473238
opt-13b,12,13,13,256,0.5374456700251768,1.0,0.6946016580430526,0.6715290965668437,0.7273092019704342,0.03270754392738162,0.2021228329655615,128,128,0,0.4625543299748231,0.4873191081236166,0.05005843436101857,6.812754054168238e-05,0.9067318527299476,0.09314138554446548,0.00012676172558705504,1.2037194209800162
opt-13b,12,14,14,256,0.5383365037204562,1.0,0.6763688888315232,0.6592531028755549,0.7155117861935124,0.03914289736198917,0.22759484803756994,128,128,0,0.4616634962795439,0.4819527015874586,0.05630457803296174,7.922410003602493e-05,0.8952629038838574,0.10458993147193155,0.0001471646442113907,1.2579065981200035
opt-13b,12,15,15,256,0.5398125926933912,1.0,0.6685387713285655,0.6541435807995322,0.710568122146598,0.042029350818032496,0.2386699248926306,128,128,0,0.46018740730660884,0.4805052475862011,0.05924946040573818,5.7884701452023944e-05,0.8901334538876233,0.10975931500618281,0.00010723110619411198,1.312434359429551
opt-13b,12,16,16,256,0.5391867382558828,1.0,0.682723721551784,0.6648958878384853,0.720948670927317,0.038224949375533,0.22234878251776705,128,128,0,0.460813261744117,0.48490991672111383,0.05422523565482224,5.158587994690662e-05,0.8993357631340503,0.10056856337050424,9.567349544570107e-05,1.2464896175185318
opt-13b,12,17,17,256,0.5251326792369511,1.0,0.703020624056601,0.6841092564836885,0.739280771443813,0.03626014738721195,0.20831266051498473,128,128,0,0.474867320763049,0.47881768374823586,0.046277726411147586,3.726907756750555e-05,0.9118032502642692,0.08812577895245802,7.097078327263833e-05,1.1809708528737677
opt-13b,12,18,18,256,0.5326223791858444,1.0,0.6887937480013409,0.6725049676699443,0.7282421546456921,0.03944840664435123,0.22284891063588846,128,128,0,0.4673776208141553,0.48103825793530686,0.05153382417485279,5.029707568491512e-05,0.9031506687169472,0.09675489838340312,9.443289964983857e-05,1.2111328915091597
opt-13b,12,19,19,256,0.5349316155518384,1.0,0.6607801295127893,0.6517958597983095,0.7082900720227443,0.047509942509954994,0.2559821568354733,128,128,0,0.4650683844481615,0.4733769700731835,0.061497778150081665,5.686732857337786e-05,0.8849298794666401,0.11496381287286639,0.00010630766049360012,1.2064013326628498
opt-13b,12,20,20,256,0.5399538351192772,1.0,0.6765322353992624,0.6616971571846394,0.7178695937449415,0.04133735834567909,0.2332328696801268,128,128,0,0.460046164880723,0.4834577122578044,0.05643951625020629,5.660661126687961e-05,0.8953686052642026,0.10452655871541067,0.0001048360203875116,1.233922003193667
opt-13b,12,21,21,256,0.5390410766726476,1.0,0.6611990203774916,0.6508506822583762,0.7073717839417515,0.04617276356425992,0.252528023532311,128,128,0,0.46095892332735244,0.4771666516969184,0.06182142986095204,5.299511477734087e-05,0.885213896206829,0.11468779010786848,9.831368530291819e-05,1.2786116968257395
opt-13b,12,22,22,256,0.5339791765157041,1.0,0.7035478805234621,0.6827678417386254,0.7380099750589396,0.03446209453547755,0.2032899217060362,128,128,0,0.4660208234842956,0.48705102578196635,0.04689374966381324,3.440106992430307e-05,0.9121161408578679,0.08781943515064039,6.44239914911576e-05,1.207197254342291
opt-13b,12,23,23,256,0.5361510832740279,1.0,0.6411785383710753,0.6258277939967312,0.6828206641900919,0.04164212581901661,0.25019536835852546,128,128,0,0.463848916725972,0.46712010792274283,0.06898480967920402,4.616567208142164e-05,0.8712471586744828,0.12866673561106234,8.610571445553952e-05,1.330118537396662
opt-13b,12,24,24,256,0.5455328469526447,1.0,0.6480599977324191,0.6390509468669942,0.6958519475883869,0.0477919498559678,0.26287638015996423,128,128,0,0.45446715304735535,0.47796218555663356,0.0675184505522729,5.221084373819807e-05,0.876138234803895,0.12376605905479762,9.570614130725342e-05,1.3211356062737274
opt-13b,12,25,25,256,0.5419508111171649,1.0,0.6734265903918024,0.6591314943970565,0.715394352130218,0.04196776173841554,0.2362650414329149,128,128,0,0.45804918888283525,0.48415165313114406,0.05772038445598301,7.877353003805014e-05,0.8933498081368768,0.1065048400555016,0.00014535180762192826,1.2385931433574213
opt-13b,12,26,26,256,0.5341398621140759,1.0,0.7030954293552971,0.6843549554477467,0.7395133872181652,0.036417957862868056,0.20869435450820323,128,128,0,0.465860137885924,0.4870541918904431,0.04703357863321637,5.20915904167271e-05,0.911847675930285,0.08805479981790132,9.752425181403503e-05,1.1945237591645144
opt-13b,12,27,27,256,0.5416278558855993,1.0,0.6353970414780389,0.6283216475546969,0.6852881095415777,0.049891068063538824,0.2742900532725171,128,128,0,0.45837214411440075,0.4696263849708237,0.07193235358319074,6.911733158471258e-05,0.8670646826370328,0.132807706992057,0.00012761037090993211,1.3118628556161807
opt-13b,12,28,28,256,0.5403063465854145,1.0,0.6287164766204592,0.616287454165071,0.6733397279365719,0.04462325131611278,0.2640637867306271,128,128,0,0.45969365341458557,0.4658243307070745,0.07443212141017037,4.989446816961395e-05,0.8621485452668738,0.13775910995782417,9.234477530188767e-05,1.3828941908653667
opt-13b,12,29,29,256,0.5401401030480584,1.0,0.6662676347472878,0.6516410791208829,0.708139740266817,0.041872105519529246,0.2393073043991577,128,128,0,0.45985989695194174,0.4799807612767469,0.060076614050686275,8.272772062542661e-05,0.8886227083828306,0.1112241318718396,0.00015315974533012223,1.243408899549936
opt-13b,12,30,30,256,0.5475095571509975,1.0,0.657455477363989,0.6438430301949293,0.7005427888103143,0.04308731144632527,0.24652415055613977,128,128,0,0.4524904428490025,0.48326656512756694,0.06417601532454842,6.6976698881881e-05,0.8826632500120669,0.11721442025321457,0.00012232973471805448,1.3070830017324468
opt-13b,12,31,31,256,0.5350158821982344,1.0,0.6802968009176994,0.6577697461576396,0.7140785917663544,0.03378179084865496,0.21109496213039886,128,128,0,0.4649841178017657,0.4803318363822509,0.054641505168278356,4.254064770483216e-05,0.8977898644965423,0.1021306226345493,7.951286890782427e-05,1.2702586589676867
